Detailed Statistics Arrivals  
Destination Airport: New York, NY: John F. Kennedy International (JFK)
Airline: US Airways Inc. (US)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time
"US","02/20/2015","2017","N117UW","CLT","16:05","16:00"
"US","02/20/2015","2042","N107US","CLT","09:19","09:43"
"US","02/21/2015","0425","N547UW","PHX","16:54","17:32"
"US","02/21/2015","0622","N661AW","PHX","23:09","02:30"
"US","02/21/2015","0630","N548UW","PHX","20:30","00:08"
"US","02/21/2015","0639","N520UW","CLT","15:16","15:55"
"US","02/21/2015","1830","N831AW","CLT","11:01","11:19"
"US","02/21/2015","1898","N562UW","CLT","23:53","02:51"
"US","02/21/2015","2017","N806AW","CLT","16:05","16:52"
"US","02/21/2015","2042","N764US","CLT","09:19","09:47"
"US","02/22/2015","0425","N587UW","PHX","16:54","16:59"
"US","02/22/2015","0622","N570UW","PHX","23:09","22:52"
"US","02/22/2015","0632","N673AW","PHX","05:07","04:51"
"US","02/22/2015","0639","N538UW","CLT","15:16","15:22"
"US","02/22/2015","1830","N165US","CLT","11:01","11:52"
"US","02/22/2015","1898","N586UW","CLT","23:53","00:12"
"US","02/22/2015","2017","N813AW","CLT","16:05","16:15"
"US","02/23/2015","0425","N198UW","PHX","16:54","16:24"
"US","02/23/2015","0622","N650AW","PHX","23:09","23:06"
"US","02/23/2015","0630","N544UW","PHX","20:30","20:02"
"US","02/23/2015","0639","N580UW","CLT","15:16","15:09"
"US","02/23/2015","1830","N117UW","CLT","11:01","11:00"
"US","02/23/2015","1898","N198UW","CLT","23:53","00:14"
"US","02/23/2015","2017","N118US","CLT","16:05","15:51"
"US","02/23/2015","2042","N109UW","CLT","09:19","09:03"
"US","02/24/2015","0425","N543UW","PHX","16:54","16:47"
"US","02/24/2015","0622","N602AW","PHX","23:09","23:08"
"US","02/24/2015","0630","N153UW","PHX","20:30","20:51"
"US","02/24/2015","0639","N579UW","CLT","15:16","15:21"
"US","02/24/2015","1830","N107US","CLT","11:01","11:34"
"US","02/24/2015","1898","N178US","CLT","23:53","23:57"
"US","02/24/2015","2017","N109UW","CLT","16:05","16:05"
"US","02/24/2015","2042","N123UW","CLT","09:19","10:51"
"US","02/25/2015","0425","N179UW","PHX","16:54","16:59"
"US","02/25/2015","0622","N650AW","PHX","23:09","23:10"
"US","02/25/2015","0639","N191UW","CLT","15:16","15:17"
"US","02/25/2015","1830","N114UW","CLT","11:01","10:49"
"US","02/25/2015","1898","","CLT","23:53","00:00"
"US","02/25/2015","2017","N128UW","CLT","16:05","16:04"
"US","02/25/2015","2042","N631AW","CLT","09:19","09:05"
"US","02/26/2015","0425","N188US","PHX","16:54","16:57"
"US","02/26/2015","0622","N659AW","PHX","23:09","00:18"
"US","02/26/2015","0630","N581UW","PHX","20:30","20:24"
"US","02/26/2015","0632","N649AW","PHX","05:07","04:48"
"US","02/26/2015","0639","","CLT","15:16","00:00"
"US","02/26/2015","1830","","CLT","11:01","00:00"
"US","02/26/2015","1898","N536UW","CLT","23:53","23:43"
"US","02/26/2015","2017","N102UW","CLT","16:05","16:17"
"US","02/26/2015","2042","","CLT","09:19","00:00"
"US","02/27/2015","0425","N157UW","PHX","16:54","16:33"
"US","02/27/2015","0622","N673AW","PHX","23:09","22:50"
"US","02/27/2015","0630","N545UW","PHX","20:30","20:33"
"US","02/27/2015","0632","N651AW","PHX","05:07","04:42"
"US","02/27/2015","0639","N523UW","CLT","15:16","14:58"
"US","02/27/2015","1830","N108UW","CLT","11:01","11:06"
"US","02/27/2015","1898","N541UW","CLT","23:53","23:46"
"US","02/27/2015","2017","N117UW","CLT","16:05","17:05"
"US","02/27/2015","2042","N126UW","CLT","09:19","09:13"
"US","02/28/2015","0425","N197UW","PHX","16:54","16:46"
"US","02/28/2015","0622","N669AW","PHX","23:09","22:45"
"US","02/28/2015","0630","N585UW","PHX","20:30","21:48"
"US","02/28/2015","0639","N555AY","CLT","15:16","15:02"
"US","02/28/2015","1830","N836AW","CLT","11:01","10:56"
"US","02/28/2015","1898","N560UW","CLT","23:53","23:53"
"US","02/28/2015","2017","N604AW","CLT","16:05","16:08"
"US","02/28/2015","2042","N753US","CLT","09:19","09:04"
"US","03/01/2015","0425","","PHX","16:54","00:00"
"US","03/01/2015","0622","N915US","PHX","23:09","22:44"
"US","03/01/2015","0632","N678AW","PHX","05:07","04:44"
"US","03/01/2015","0639","","CLT","15:16","00:00"
"US","03/01/2015","1830","N173US","CLT","11:01","12:10"
"US","03/01/2015","1898","","CLT","23:53","00:00"
"US","03/01/2015","2017","","CLT","16:05","00:00"
"US","03/02/2015","0425","N971UY","PHX","16:54","16:58"
"US","03/02/2015","0622","N677AW","PHX","23:09","22:39"
"US","03/02/2015","0630","N193UW","PHX","20:30","20:18"
"US","03/02/2015","0639","N167US","CLT","15:16","15:23"
"US","03/02/2015","1830","N125UW","CLT","11:01","11:32"
"US","03/02/2015","1898","N582UW","CLT","23:53","00:06"
"US","03/02/2015","2017","N112US","CLT","16:05","16:02"
"US","03/02/2015","2042","N117UW","CLT","09:19","09:06"
"US","03/03/2015","0425","N542UW","PHX","16:54","16:48"
"US","03/03/2015","0622","N651AW","PHX","23:09","23:02"
"US","03/03/2015","0630","N917US","PHX","20:30","20:16"
"US","03/03/2015","0639","N558UW","CLT","15:16","15:09"
"US","03/03/2015","1830","N127UW","CLT","11:01","10:53"
"US","03/03/2015","1898","N584UW","CLT","23:53","00:48"
"US","03/03/2015","2017","N108UW","CLT","16:05","16:04"
"US","03/03/2015","2042","N123UW","CLT","09:19","09:30"
"US","03/04/2015","0425","N190UW","PHX","16:54","16:32"
"US","03/04/2015","0622","","PHX","23:09","00:00"
"US","03/04/2015","0639","N542UW","CLT","15:16","16:04"
"US","03/04/2015","1830","N102UW","CLT","11:01","11:02"
"US","03/04/2015","1898","","CLT","23:53","00:00"
"US","03/04/2015","2017","N109UW","CLT","16:05","16:42"
"US","03/04/2015","2042","N125UW","CLT","09:19","09:11"
"US","03/05/2015","0425","","PHX","16:54","00:00"
"US","03/05/2015","0622","N191UW","PHX","23:09","02:01"
"US","03/05/2015","0632","N663AW","PHX","05:07","05:06"
"US","03/05/2015","0639","","CLT","15:16","00:00"
"US","03/05/2015","1830","N111US","CLT","11:01","11:22"
"US","03/05/2015","1898","N915US","CLT","23:53","03:08"
"US","03/05/2015","2017","N108UW","CLT","16:05","03:32"
"US","03/05/2015","2042","N125UW","CLT","09:19","09:18"
"US","03/06/2015","0425","N161UW","PHX","16:54","22:22"
"US","03/06/2015","0622","N155UW","PHX","23:09","23:18"
"US","03/06/2015","0632","N653AW","PHX","05:07","04:56"
"US","03/06/2015","0639","N549UW","CLT","15:16","15:18"
"US","03/06/2015","1830","N118US","CLT","11:01","10:59"
"US","03/06/2015","1898","N579UW","CLT","23:53","23:53"
"US","03/06/2015","2017","N117UW","CLT","16:05","16:38"
"US","03/06/2015","2042","N102UW","CLT","09:19","10:24"
"US","03/07/2015","0425","N549UW","PHX","16:54","17:29"
"US","03/07/2015","0622","N675AW","PHX","23:09","22:58"
"US","03/07/2015","0632","N919US","PHX","06:07","05:49"
"US","03/07/2015","0639","N185UW","CLT","15:16","15:41"
"US","03/07/2015","1830","N768US","CLT","11:01","10:43"
"US","03/07/2015","1898","N540UW","CLT","23:53","23:37"
"US","03/07/2015","2017","N732US","CLT","16:05","15:51"
"US","03/07/2015","2042","N721UW","CLT","09:19","09:15"
"US","03/08/2015","0425","N174US","PHX","16:54","16:45"
"US","03/08/2015","0622","N915US","PHX","23:09","23:18"
"US","03/08/2015","0632","N651AW","PHX","05:07","04:44"
"US","03/08/2015","0639","N542UW","CLT","15:16","15:16"
"US","03/08/2015","1830","N111US","CLT","11:01","10:49"
"US","03/08/2015","1898","N190UW","CLT","23:53","23:49"
"US","03/08/2015","2017","N724UW","CLT","16:05","15:53"
"US","03/09/2015","0425","N555AY","PHX","16:54","16:42"
"US","03/09/2015","0622","N165US","PHX","23:09","23:50"
"US","03/09/2015","0632","N656AW","PHX","05:07","05:00"
"US","03/09/2015","0639","N575UW","CLT","15:16","14:59"
"US","03/09/2015","1830","N105UW","CLT","11:01","11:06"
"US","03/09/2015","1898","N520UW","CLT","23:53","23:53"
"US","03/09/2015","2017","N103US","CLT","16:05","15:45"
"US","03/09/2015","2042","N112US","CLT","09:19","09:16"
"US","03/10/2015","0425","N567UW","PHX","16:54","16:49"
"US","03/10/2015","0622","N545UW","PHX","23:09","23:01"
"US","03/10/2015","0632","N655AW","PHX","05:07","05:11"
"US","03/10/2015","0639","N582UW","CLT","15:16","15:01"
"US","03/10/2015","1830","N102UW","CLT","11:01","10:55"
"US","03/10/2015","1898","N188US","CLT","23:53","00:55"
"US","03/10/2015","2017","N104UW","CLT","16:05","15:58"
"US","03/10/2015","2042","N109UW","CLT","09:19","09:36"
"US","03/11/2015","0425","N176UW","PHX","16:54","17:05"
"US","03/11/2015","0622","N191UW","PHX","23:09","23:20"
"US","03/11/2015","0632","N665AW","PHX","05:07","05:04"
"US","03/11/2015","0639","N539UW","CLT","15:16","15:03"
"US","03/11/2015","1830","N112US","CLT","11:01","10:57"
"US","03/11/2015","1898","N176UW","CLT","23:53","23:45"
"US","03/11/2015","2017","N108UW","CLT","16:05","15:52"
"US","03/11/2015","2042","N125UW","CLT","09:19","09:21"
"US","03/12/2015","0425","N538UW","PHX","16:54","17:21"
"US","03/12/2015","0622","N566UW","PHX","23:09","23:14"
"US","03/12/2015","0632","N604AW","PHX","05:07","05:03"
"US","03/12/2015","0639","N198UW","CLT","15:16","15:24"
"US","03/12/2015","1830","N122US","CLT","11:01","11:20"
"US","03/12/2015","1898","N584UW","CLT","23:53","23:45"
"US","03/12/2015","2017","N123UW","CLT","16:05","15:59"
"US","03/12/2015","2042","N678AW","CLT","09:19","09:52"
"US","03/13/2015","0425","N169UW","PHX","16:54","16:53"
"US","03/13/2015","0622","N912UY","PHX","23:09","23:36"
"US","03/13/2015","0632","N655AW","PHX","05:07","05:22"
"US","03/13/2015","0639","N192UW","CLT","15:16","17:22"
"US","03/13/2015","1830","N121UW","CLT","11:01","11:16"
"US","03/13/2015","1898","N520UW","CLT","23:53","23:59"
"US","03/13/2015","2017","N124US","CLT","16:05","17:43"
"US","03/13/2015","2042","N111US","CLT","09:19","09:13"
"US","03/14/2015","0425","N919US","PHX","16:54","17:18"
"US","03/14/2015","0622","N581UW","PHX","23:09","23:22"
"US","03/14/2015","0632","N667AW","PHX","05:07","05:53"
"US","03/14/2015","0639","N585UW","CLT","15:16","15:46"
"US","03/14/2015","1830","N712US","CLT","11:01","11:13"
"US","03/14/2015","1898","N561UW","CLT","23:53","23:59"
"US","03/14/2015","2017","N763US","CLT","16:05","16:32"
"US","03/14/2015","2042","N713UW","CLT","09:19","09:14"
"US","03/15/2015","0425","","PHX","16:54","00:00"
"US","03/15/2015","0622","N585UW","PHX","23:09","00:01"
"US","03/15/2015","0632","N677AW","PHX","05:07","06:13"
"US","03/15/2015","0639","","CLT","15:16","00:00"
"US","03/15/2015","1830","N121UW","CLT","11:01","11:26"
"US","03/15/2015","1898","N151UW","CLT","23:53","00:56"
"US","03/15/2015","2017","N173US","CLT","16:05","21:37"
"US","03/16/2015","0425","N920US","PHX","16:54","17:05"
"US","03/16/2015","0622","N181UW","PHX","23:09","23:04"
"US","03/16/2015","0632","N672AW","PHX","05:07","04:57"
"US","03/16/2015","0639","N195UW","CLT","15:16","15:26"
"US","03/16/2015","1830","N107US","CLT","11:01","11:14"
"US","03/16/2015","1898","N584UW","CLT","23:53","23:51"
"US","03/16/2015","2017","N105UW","CLT","16:05","16:21"
"US","03/16/2015","2042","N102UW","CLT","09:19","09:38"
"US","03/17/2015","0425","","PHX","16:54","00:00"
"US","03/17/2015","0622","N917US","PHX","23:09","23:33"
"US","03/17/2015","0632","N654AW","PHX","05:07","05:01"
"US","03/17/2015","0639","","CLT","15:16","00:00"
"US","03/17/2015","1830","N125UW","CLT","11:01","11:07"
"US","03/17/2015","1898","N190UW","CLT","23:53","00:22"
"US","03/17/2015","2017","N543UW","CLT","16:05","20:37"
"US","03/17/2015","2042","N733UW","CLT","09:19","09:19"
"US","03/18/2015","0425","","PHX","16:54","00:00"
"US","03/18/2015","0622","N913US","PHX","23:09","23:01"
"US","03/18/2015","0632","N656AW","PHX","05:07","04:58"
"US","03/18/2015","0639","","CLT","15:16","00:00"
"US","03/18/2015","1830","N118US","CLT","11:01","11:00"
"US","03/18/2015","1898","N586UW","CLT","23:53","00:05"
"US","03/18/2015","2017","N165US","CLT","16:05","18:23"
"US","03/18/2015","2042","N107US","CLT","09:19","09:14"
"US","03/19/2015","0425","N571UW","PHX","16:54","16:46"
"US","03/19/2015","0622","N552UW","PHX","23:09","22:51"
"US","03/19/2015","0632","N659AW","PHX","05:07","04:54"
"US","03/19/2015","0639","N169UW","CLT","15:16","15:19"
"US","03/19/2015","1830","N104UW","CLT","11:01","11:17"
"US","03/19/2015","1898","N565UW","CLT","23:53","23:45"
"US","03/19/2015","2017","N103US","CLT","16:05","16:00"
"US","03/19/2015","2042","N521UW","CLT","09:19","09:20"
"US","03/20/2015","0425","N586UW","PHX","16:54","16:36"
"US","03/20/2015","0622","N557UW","PHX","23:09","23:24"
"US","03/20/2015","0632","N662AW","PHX","05:07","05:05"
"US","03/20/2015","0639","N971UY","CLT","15:16","18:36"
"US","03/20/2015","1830","N102UW","CLT","11:01","11:49"
"US","03/20/2015","1898","N198UW","CLT","23:53","00:08"
"US","03/20/2015","2017","N191UW","CLT","16:05","20:50"
"US","03/20/2015","2042","N126UW","CLT","09:19","09:10"
"US","03/21/2015","0425","N508AY","PHX","16:54","17:08"
"US","03/21/2015","0622","N569UW","PHX","23:09","23:03"
"US","03/21/2015","0632","N649AW","PHX","05:07","05:24"
"US","03/21/2015","0639","N543UW","CLT","15:16","15:25"
"US","03/21/2015","1830","N829AW","CLT","11:01","10:56"
"US","03/21/2015","1898","N507AY","CLT","23:53","00:04"
"US","03/21/2015","2017","N834AW","CLT","16:05","16:09"
"US","03/21/2015","2042","N740UW","CLT","09:19","09:23"
"US","03/22/2015","0425","N192UW","PHX","16:54","17:01"
"US","03/22/2015","0622","N566UW","PHX","23:09","22:58"
"US","03/22/2015","0632","N663AW","PHX","05:07","04:53"
"US","03/22/2015","0639","N582UW","CLT","15:16","15:24"
"US","03/22/2015","1830","N550UW","CLT","11:01","10:55"
"US","03/22/2015","1898","N555AY","CLT","23:53","00:04"
"US","03/22/2015","2017","N550UW","CLT","16:05","16:34"
"US","03/23/2015","0425","N546UW","PHX","16:54","16:46"
"US","03/23/2015","0622","N567UW","PHX","23:09","22:54"
"US","03/23/2015","0632","N667AW","PHX","05:07","04:54"
"US","03/23/2015","0639","N545UW","CLT","15:16","15:14"
"US","03/23/2015","1830","N109UW","CLT","11:01","11:08"
"US","03/23/2015","1898","N165US","CLT","23:53","23:45"
"US","03/23/2015","2017","N107US","CLT","16:05","16:05"
"US","03/23/2015","2042","N105UW","CLT","09:19","09:09"
"US","03/24/2015","0425","N585UW","PHX","16:54","16:59"
"US","03/24/2015","0622","N581UW","PHX","23:09","23:06"
"US","03/24/2015","0632","N668AW","PHX","05:07","05:12"
"US","03/24/2015","0639","N578UW","CLT","15:16","15:23"
"US","03/24/2015","1830","N102UW","CLT","11:01","10:59"
"US","03/24/2015","1898","N585UW","CLT","23:53","23:59"
"US","03/24/2015","2017","N110UW","CLT","16:05","16:08"
"US","03/24/2015","2042","N128UW","CLT","09:19","09:08"
"US","03/25/2015","0425","N578UW","PHX","16:54","17:04"
"US","03/25/2015","0622","N183UW","PHX","23:09","23:23"
"US","03/25/2015","0632","N675AW","PHX","05:07","06:15"
"US","03/25/2015","0639","N510UW","CLT","15:16","15:32"
"US","03/25/2015","1830","N112US","CLT","11:01","11:12"
"US","03/25/2015","1898","N167US","CLT","23:53","24:00"
"US","03/25/2015","2017","N128UW","CLT","16:05","16:36"
"US","03/25/2015","2042","N109UW","CLT","09:19","10:15"
"US","03/26/2015","0425","N540UW","PHX","16:54","17:10"
"US","03/26/2015","0622","N161UW","PHX","23:09","00:16"
"US","03/26/2015","0632","N661AW","PHX","05:07","05:15"
"US","03/26/2015","0639","N565UW","CLT","15:16","18:06"
"US","03/26/2015","1830","N122US","CLT","11:01","11:02"
"US","03/26/2015","1898","N540UW","CLT","23:53","00:10"
"US","03/26/2015","2017","N118US","CLT","16:05","18:16"
"US","03/26/2015","2042","N112US","CLT","09:19","09:13"
"US","03/27/2015","0425","N912UY","PHX","16:54","17:04"
"US","03/27/2015","0622","N176UW","PHX","23:09","23:19"
"US","03/27/2015","0632","N647AW","PHX","05:07","05:52"
"US","03/27/2015","0639","N191UW","CLT","15:16","15:22"
"US","03/27/2015","1830","N119US","CLT","11:01","11:04"
"US","03/27/2015","1898","N170US","CLT","23:53","23:36"
"US","03/27/2015","2017","N127UW","CLT","16:05","15:59"
"US","03/27/2015","2042","N104UW","CLT","09:19","09:03"
"US","03/28/2015","0425","N161UW","PHX","16:54","17:01"
"US","03/28/2015","0622","N536UW","PHX","23:09","23:18"
"US","03/28/2015","0632","N656AW","PHX","05:07","05:26"
"US","03/28/2015","0639","N914UY","CLT","15:16","15:30"
"US","03/28/2015","1830","N744P","CLT","11:01","11:00"
"US","03/28/2015","1898","N587UW","CLT","23:53","00:10"
"US","03/28/2015","2017","N767UW","CLT","16:05","16:16"
"US","03/28/2015","2042","N721UW","CLT","09:19","09:07"
"US","03/29/2015","0425","N558UW","PHX","17:01","17:03"
"US","03/29/2015","0622","N565UW","PHX","23:20","23:06"
"US","03/29/2015","0632","N651AW","PHX","05:20","05:13"
"US","03/29/2015","0639","N582UW","CLT","15:16","15:23"
"US","03/29/2015","1830","N725UW","CLT","11:07","11:25"
"US","03/29/2015","1898","N562UW","CLT","23:57","24:00"
"US","03/29/2015","2017","N703UW","CLT","16:10","15:59"
"US","03/30/2015","0425","N198UW","PHX","17:01","16:59"
"US","03/30/2015","0622","N156UW","PHX","23:20","23:57"
"US","03/30/2015","0632","N655AW","PHX","05:20","04:52"
"US","03/30/2015","0639","N573UW","CLT","15:16","15:21"
"US","03/30/2015","1830","N105UW","CLT","11:07","11:33"
"US","03/30/2015","1898","N190UW","CLT","23:57","23:49"
"US","03/30/2015","2017","N102UW","CLT","16:10","15:58"
"US","03/30/2015","2042","N128UW","CLT","09:20","09:19"
"US","03/31/2015","0425","N564UW","PHX","17:01","16:57"
"US","03/31/2015","0622","N171US","PHX","23:20","23:25"
"US","03/31/2015","0632","N672AW","PHX","05:20","05:09"
"US","03/31/2015","0639","N572UW","CLT","15:16","15:34"
"US","03/31/2015","1830","N119US","CLT","11:07","11:01"
"US","03/31/2015","1898","N564UW","CLT","23:57","00:08"
"US","03/31/2015","2017","N127UW","CLT","16:10","16:16"
"US","03/31/2015","2042","N105UW","CLT","09:20","09:09"
"US","04/01/2015","0425","N918US","PHX","17:01","16:58"
"US","04/01/2015","0622","N584UW","PHX","23:20","23:09"
"US","04/01/2015","0632","N669AW","PHX","05:20","05:02"
"US","04/01/2015","0639","N154UW","CLT","15:16","15:18"
"US","04/01/2015","1830","N127UW","CLT","11:07","11:09"
"US","04/01/2015","1898","N555AY","CLT","23:57","00:06"
"US","04/01/2015","2017","N126UW","CLT","16:10","16:02"
"US","04/01/2015","2042","N122US","CLT","09:20","09:19"
"US","04/02/2015","0425","N971UY","PHX","17:01","16:58"
"US","04/02/2015","0622","N192UW","PHX","23:20","23:51"
"US","04/02/2015","0632","N675AW","PHX","05:20","04:48"
"US","04/02/2015","0639","N573UW","CLT","15:16","15:00"
"US","04/02/2015","1830","N123UW","CLT","11:07","10:59"
"US","04/02/2015","1898","N167US","CLT","23:57","00:17"
"US","04/02/2015","2017","N128UW","CLT","16:10","16:24"
"US","04/02/2015","2042","N103US","CLT","09:20","09:28"
"US","04/03/2015","0425","N552UW","PHX","17:01","16:31"
"US","04/03/2015","0622","N537UW","PHX","23:20","22:44"
"US","04/03/2015","0632","N679AW","PHX","05:20","05:01"
"US","04/03/2015","0639","N187US","CLT","15:16","15:19"
"US","04/03/2015","1830","N128UW","CLT","11:07","11:06"
"US","04/03/2015","1898","N552UW","CLT","23:57","00:13"
"US","04/03/2015","2017","","CLT","16:10","00:00"
"US","04/03/2015","2042","N104UW","CLT","09:20","09:39"
"US","04/04/2015","0425","","PHX","17:01","00:00"
"US","04/04/2015","0622","N558UW","PHX","23:20","03:12"
"US","04/04/2015","0632","N157UW","PHX","05:20","04:49"
"US","04/04/2015","0639","N569UW","CLT","15:16","15:23"
"US","04/04/2015","1830","N769US","CLT","11:07","10:57"
"US","04/04/2015","1898","N913US","CLT","23:57","00:47"
"US","04/04/2015","2017","N812AW","CLT","16:10","16:56"
"US","04/04/2015","2042","N564UW","CLT","09:20","09:11"
"US","04/05/2015","0425","N587UW","PHX","17:01","16:52"
"US","04/05/2015","0622","N919US","PHX","23:20","23:00"
"US","04/05/2015","0632","N678AW","PHX","05:20","05:02"
"US","04/05/2015","0639","N180US","CLT","15:16","16:05"
"US","04/05/2015","1830","N723UW","CLT","11:07","12:13"
"US","04/05/2015","1898","N193UW","CLT","23:57","00:11"
"US","04/05/2015","2017","N827AW","CLT","16:10","16:12"
"US","04/06/2015","0425","N524UW","PHX","17:01","16:42"
"US","04/06/2015","0622","N552UW","PHX","23:20","23:01"
"US","04/06/2015","0639","N557UW","CLT","15:16","15:17"
"US","04/06/2015","1830","N105UW","CLT","11:07","11:00"
"US","04/06/2015","1898","N198UW","CLT","23:57","23:50"
"US","04/06/2015","2017","N108UW","CLT","16:10","16:05"
"US","04/06/2015","2042","N127UW","CLT","09:20","09:11"
"US","04/07/2015","0425","N567UW","PHX","17:01","16:58"
"US","04/07/2015","0622","N169UW","PHX","23:20","23:03"
"US","04/07/2015","0632","N602AW","PHX","05:20","05:04"
"US","04/07/2015","0639","N523UW","CLT","15:16","15:19"
"US","04/07/2015","1830","N117UW","CLT","11:07","11:26"
"US","04/07/2015","1898","N920US","CLT","23:57","00:14"
"US","04/07/2015","2017","N123UW","CLT","16:10","16:20"
"US","04/07/2015","2042","N126UW","CLT","09:20","09:17"
"US","04/08/2015","0425","N546UW","PHX","17:01","16:41"
"US","04/08/2015","0622","N586UW","PHX","23:20","23:37"
"US","04/08/2015","0632","N650AW","PHX","05:20","05:16"
"US","04/08/2015","0639","N548UW","CLT","15:16","15:32"
"US","04/08/2015","1830","N105UW","CLT","11:07","11:26"
"US","04/08/2015","1898","N174US","CLT","23:57","00:01"
"US","04/08/2015","2017","N108UW","CLT","16:10","16:02"
"US","04/08/2015","2042","N121UW","CLT","09:20","09:15"
"US","04/09/2015","0425","N156UW","PHX","17:01","17:06"
"US","04/09/2015","0622","N565UW","PHX","23:20","23:11"
"US","04/09/2015","0632","N650AW","PHX","05:20","05:17"
"US","04/09/2015","0639","N150UW","CLT","15:16","15:56"
"US","04/09/2015","1830","N112US","CLT","11:07","10:51"
"US","04/09/2015","1898","N580UW","CLT","23:57","23:58"
"US","04/09/2015","2017","N123UW","CLT","16:10","16:18"
"US","04/09/2015","2042","N110UW","CLT","09:20","09:46"
"US","04/10/2015","0425","N544UW","PHX","17:01","17:21"
"US","04/10/2015","0622","N171US","PHX","23:20","22:57"
"US","04/10/2015","0632","N665AW","PHX","05:20","04:54"
"US","04/10/2015","0639","N178US","CLT","15:16","17:42"
"US","04/10/2015","1830","N104UW","CLT","11:07","11:44"
"US","04/10/2015","1898","N585UW","CLT","23:57","23:58"
"US","04/10/2015","2017","N103US","CLT","16:10","18:17"
"US","04/10/2015","2042","N128UW","CLT","09:20","09:25"
"US","04/11/2015","0425","N172US","PHX","17:01","16:42"
"US","04/11/2015","0622","N912UY","PHX","23:20","23:03"
"US","04/11/2015","0632","N673AW","PHX","05:20","05:24"
"US","04/11/2015","0639","N156UW","CLT","15:16","15:22"
"US","04/11/2015","1830","N808AW","CLT","11:07","11:12"
"US","04/11/2015","1898","N916US","CLT","23:57","00:09"
"US","04/11/2015","2017","N839AW","CLT","16:10","16:09"
"US","04/12/2015","0425","N174US","PHX","17:01","17:02"
"US","04/12/2015","0622","N971UY","PHX","23:20","23:21"
"US","04/12/2015","0632","N651AW","PHX","05:20","05:15"
"US","04/12/2015","0639","N587UW","CLT","15:16","15:19"
"US","04/12/2015","1830","N700UW","CLT","11:07","12:15"
"US","04/12/2015","1898","N543UW","CLT","23:57","23:55"
"US","04/12/2015","2017","N806AW","CLT","16:10","16:22"
"US","04/13/2015","0425","N549UW","PHX","17:01","16:45"
"US","04/13/2015","0622","N163US","PHX","23:20","23:17"
"US","04/13/2015","0639","N562UW","CLT","15:16","15:36"
"US","04/13/2015","1830","N114UW","CLT","11:07","11:09"
"US","04/13/2015","1898","N171US","CLT","23:57","00:18"
"US","04/13/2015","2017","N102UW","CLT","16:10","17:08"
"US","04/13/2015","2042","N117UW","CLT","09:20","09:20"
"US","04/14/2015","0425","N185UW","PHX","17:01","17:01"
"US","04/14/2015","0622","N169UW","PHX","23:20","23:31"
"US","04/14/2015","0632","N676AW","PHX","05:20","05:11"
"US","04/14/2015","0639","N151UW","CLT","15:16","15:30"
"US","04/14/2015","1830","N105UW","CLT","11:07","11:16"
"US","04/14/2015","1898","N555AY","CLT","23:57","01:25"
"US","04/14/2015","2017","N128UW","CLT","16:10","17:35"
"US","04/14/2015","2042","N108UW","CLT","09:20","09:14"
"US","04/15/2015","0425","N587UW","PHX","17:01","17:00"
"US","04/15/2015","0622","N161UW","PHX","23:20","23:20"
"US","04/15/2015","0632","N675AW","PHX","05:20","05:30"
"US","04/15/2015","0639","N575UW","CLT","15:16","15:33"
"US","04/15/2015","1830","N110UW","CLT","11:07","10:55"
"US","04/15/2015","1898","N195UW","CLT","23:57","23:55"
"US","04/15/2015","2017","N124US","CLT","16:10","16:12"
"US","04/15/2015","2042","N114UW","CLT","09:20","09:20"
"US","04/16/2015","0425","N556UW","PHX","17:01","16:46"
"US","04/16/2015","0622","N181UW","PHX","23:20","23:14"
"US","04/16/2015","0632","N640AW","PHX","05:20","05:20"
"US","04/16/2015","0639","N157UW","CLT","15:16","15:22"
"US","04/16/2015","1830","N112US","CLT","11:07","11:04"
"US","04/16/2015","1898","N194UW","CLT","23:57","00:34"
"US","04/16/2015","2017","N117UW","CLT","16:10","16:12"
"US","04/16/2015","2042","N108UW","CLT","09:20","09:23"
"US","04/17/2015","0425","N569UW","PHX","17:01","17:10"
"US","04/17/2015","0622","N540UW","PHX","23:20","23:57"
"US","04/17/2015","0632","N651AW","PHX","05:20","05:06"
"US","04/17/2015","0639","N568UW","CLT","15:16","15:35"
"US","04/17/2015","1830","N102UW","CLT","11:07","11:18"
"US","04/17/2015","1898","N571UW","CLT","23:57","00:04"
"US","04/17/2015","2017","N108UW","CLT","16:10","16:06"
"US","04/17/2015","2042","N128UW","CLT","09:20","09:14"
"US","04/18/2015","0425","N546UW","PHX","17:01","17:15"
"US","04/18/2015","0622","N163US","PHX","23:20","23:14"
"US","04/18/2015","0632","N664AW","PHX","05:20","05:06"
"US","04/18/2015","0639","N917UY","CLT","15:16","15:14"
"US","04/18/2015","1830","N802AW","CLT","11:07","10:56"
"US","04/18/2015","1898","N186US","CLT","23:57","00:38"
"US","04/18/2015","2017","N840AW","CLT","16:10","16:33"
"US","04/18/2015","2042","N722US","CLT","09:20","09:14"
