Detailed Statistics Arrivals  
Destination Airport: New York, NY: John F. Kennedy International (JFK)
Airline: PSA Airlines Inc. (OH)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time
"OH","10/17/2018","5216","N256PS","DCA","14:10","14:05"
"OH","10/18/2018","5195","N256PS","RDU","07:44","07:48"
"OH","10/18/2018","5216","N230PS","DCA","14:10","15:14"
"OH","10/19/2018","5195","N247JS","RDU","07:44","07:37"
"OH","10/19/2018","5216","N209PS","DCA","14:10","14:46"
"OH","10/20/2018","5195","N220PS","RDU","07:44","07:46"
"OH","10/20/2018","5216","N248PS","DCA","14:10","14:06"
"OH","10/21/2018","5195","N248PS","RDU","07:44","07:33"
"OH","10/21/2018","5216","N250PS","DCA","14:10","14:15"
"OH","10/22/2018","5195","N209PS","RDU","07:44","07:33"
"OH","10/22/2018","5216","N241PS","DCA","14:10","14:06"
"OH","10/23/2018","5195","N241PS","RDU","07:44","07:24"
"OH","10/23/2018","5216","N259PS","DCA","14:10","14:09"
"OH","10/24/2018","5195","N258PS","RDU","07:44","07:41"
"OH","10/24/2018","5216","N226JS","DCA","14:10","14:23"
"OH","10/25/2018","5195","N209PS","RDU","07:44","07:40"
"OH","10/25/2018","5216","N230PS","DCA","14:10","14:26"
"OH","10/26/2018","5195","N218PS","RDU","07:44","07:45"
"OH","10/26/2018","5216","N251PS","DCA","14:10","14:18"
"OH","10/27/2018","5195","N248PS","RDU","07:44","07:36"
"OH","10/27/2018","5216","N249PS","DCA","14:10","14:04"
"OH","10/28/2018","5195","N248PS","RDU","07:44","07:35"
"OH","10/28/2018","5216","N209PS","DCA","14:10","15:52"
"OH","10/29/2018","5195","N209PS","RDU","07:44","07:41"
"OH","10/29/2018","5216","N220PS","DCA","14:10","14:10"
"OH","10/30/2018","5195","N256PS","RDU","07:44","07:29"
"OH","10/30/2018","5216","N223JS","DCA","14:10","14:09"
"OH","10/31/2018","5195","N254PS","RDU","07:44","07:30"
"OH","10/31/2018","5216","N237PS","DCA","14:10","14:45"
"OH","11/01/2018","5195","N218PS","RDU","07:44","07:39"
"OH","11/01/2018","5216","N220PS","DCA","14:10","13:54"
"OH","11/02/2018","5195","N259PS","RDU","07:44","07:45"
"OH","11/02/2018","5216","N258PS","DCA","14:10","14:30"
"OH","11/03/2018","5195","N258PS","RDU","07:44","07:33"
"OH","11/03/2018","5216","N242JS","DCA","14:10","14:07"
"OH","11/04/2018","5195","N242JS","RDU","07:44","07:33"
"OH","11/04/2018","5216","N509AE","DCA","14:33","13:58"
"OH","11/04/2018","5444","N513AE","DCA","16:35","15:58"
"OH","11/05/2018","5195","N237PS","RDU","07:44","07:51"
"OH","11/05/2018","5216","N505AE","DCA","14:33","14:47"
"OH","11/05/2018","5444","N503AE","DCA","16:35","16:04"
"OH","11/06/2018","5195","N256PS","RDU","07:44","07:23"
"OH","11/06/2018","5216","N540EA","DCA","14:33","15:49"
"OH","11/06/2018","5444","N708PS","DCA","16:35","16:54"
"OH","11/07/2018","5195","N250PS","RDU","07:44","07:29"
"OH","11/07/2018","5216","N507AE","DCA","14:33","14:07"
"OH","11/07/2018","5444","N710PS","DCA","16:35","17:10"
"OH","11/08/2018","5195","N207PS","RDU","07:44","07:22"
"OH","11/08/2018","5216","N725PS","DCA","14:33","14:08"
"OH","11/08/2018","5444","N503AE","DCA","16:35","15:59"
"OH","11/09/2018","5195","N228PS","RDU","07:44","07:31"
"OH","11/09/2018","5216","N725PS","DCA","14:33","14:29"
"OH","11/09/2018","5444","N504AE","DCA","16:35","16:09"
"OH","11/10/2018","5195","N254PS","RDU","07:44","07:31"
"OH","11/10/2018","5216","N725PS","DCA","14:33","13:57"
"OH","11/10/2018","5350","N725PS","RDU","10:11","09:43"
"OH","11/11/2018","5195","N258PS","RDU","07:44","07:39"
"OH","11/11/2018","5216","N530EA","DCA","14:33","13:58"
"OH","11/11/2018","5444","N708PS","DCA","16:35","15:54"
"OH","11/12/2018","5195","N223JS","RDU","07:44","07:14"
"OH","11/12/2018","5216","N712PS","DCA","14:33","14:42"
"OH","11/12/2018","5444","N504AE","DCA","16:35","15:54"
"OH","11/13/2018","5195","N258PS","RDU","07:44","07:36"
"OH","11/13/2018","5216","N710PS","DCA","14:33","14:08"
"OH","11/13/2018","5444","N705PS","DCA","16:35","16:13"
"OH","11/14/2018","5195","N245PS","RDU","07:44","07:24"
"OH","11/14/2018","5216","N505AE","DCA","14:33","14:07"
"OH","11/14/2018","5444","N500AE","DCA","16:35","17:41"
"OH","11/15/2018","5195","N218PS","RDU","07:44","07:50"
"OH","11/15/2018","5216","N553NN","DCA","14:33","00:00"
"OH","11/15/2018","5444","N705PS","DCA","16:35","00:00"
"OH","11/16/2018","5195","N206PS","RDU","07:44","07:52"
"OH","11/16/2018","5216","N505AE","DCA","14:33","14:17"
"OH","11/16/2018","5444","N706PS","DCA","16:35","17:29"
"OH","11/17/2018","5195","N258PS","RDU","07:44","08:03"
"OH","11/17/2018","5216","N566NN","DCA","14:33","14:21"
"OH","11/17/2018","5350","N566NN","RDU","10:11","10:41"
"OH","11/18/2018","5195","N258PS","RDU","07:44","07:32"
"OH","11/18/2018","5216","N703PS","DCA","14:33","13:54"
"OH","11/18/2018","5444","N544AE","DCA","16:35","16:03"
"OH","11/19/2018","5195","N230PS","RDU","07:44","07:19"
"OH","11/19/2018","5216","N504AE","DCA","14:33","14:11"
"OH","11/19/2018","5444","N703PS","DCA","16:35","16:02"
"OH","11/20/2018","5195","N246PS","RDU","07:44","07:36"
"OH","11/20/2018","5216","N725PS","DCA","14:33","14:16"
"OH","11/20/2018","5444","N709PS","DCA","16:35","16:01"
"OH","11/21/2018","5195","N218PS","RDU","07:44","08:23"
"OH","11/21/2018","5216","N511AE","DCA","14:33","14:24"
"OH","11/21/2018","5444","N708PS","DCA","16:35","16:03"
"OH","11/22/2018","5216","N511AE","DCA","14:33","14:05"
"OH","11/23/2018","5216","N516AE","DCA","14:33","14:02"
"OH","11/24/2018","5195","N261PS","RDU","07:44","07:34"
"OH","11/24/2018","5216","N516AE","DCA","14:33","14:00"
"OH","11/24/2018","5350","N516AE","RDU","10:11","10:00"
"OH","11/25/2018","5195","N220PS","RDU","07:44","07:32"
"OH","11/25/2018","5216","N507AE","DCA","13:34","12:57"
"OH","11/25/2018","5424","N261PS","RDU","18:30","22:09"
"OH","11/25/2018","5444","N509AE","DCA","16:35","16:05"
"OH","11/26/2018","5195","N223JS","RDU","07:44","07:29"
"OH","11/26/2018","5216","N519AE","DCA","14:33","16:04"
"OH","11/26/2018","5444","N506AE","DCA","16:35","00:00"
"OH","11/27/2018","5195","N206PS","RDU","07:44","08:42"
"OH","11/27/2018","5216","N506AE","DCA","14:33","14:03"
"OH","11/27/2018","5444","N510AE","DCA","16:35","17:03"
"OH","11/28/2018","5195","N258PS","RDU","07:44","08:00"
"OH","11/28/2018","5216","N718PS","DCA","14:33","15:03"
"OH","11/28/2018","5444","N512AE","DCA","16:35","16:13"
"OH","11/29/2018","5195","N242JS","RDU","07:44","07:37"
"OH","11/29/2018","5216","N718PS","DCA","14:33","14:00"
"OH","11/29/2018","5444","N545PB","DCA","16:35","16:17"
"OH","11/30/2018","5195","N258PS","RDU","07:44","07:33"
"OH","11/30/2018","5216","N530EA","DCA","14:33","13:54"
"OH","11/30/2018","5444","N504AE","DCA","16:35","15:42"
"OH","12/01/2018","5195","N262PS","RDU","07:44","07:50"
"OH","12/01/2018","5216","N530EA","DCA","14:33","14:05"
"OH","12/01/2018","5350","N530EA","RDU","10:11","09:47"
"OH","12/02/2018","5195","N262PS","RDU","07:44","07:35"
"OH","12/02/2018","5216","N513AE","DCA","14:33","16:55"
"OH","12/02/2018","5444","N539EA","DCA","16:35","17:48"
"OH","12/03/2018","5195","N206PS","RDU","07:44","07:55"
"OH","12/03/2018","5216","N514AE","DCA","14:33","14:03"
"OH","12/03/2018","5444","N518AE","DCA","16:35","16:25"
"OH","12/04/2018","5195","N242JS","RDU","07:44","07:24"
"OH","12/04/2018","5216","N511AE","DCA","14:33","14:16"
"OH","12/04/2018","5444","N716PS","DCA","16:35","16:21"
"OH","12/05/2018","5195","N241PS","RDU","07:44","07:29"
"OH","12/05/2018","5216","N720PS","DCA","14:33","14:13"
"OH","12/05/2018","5444","N702PS","DCA","16:35","16:31"
"OH","12/06/2018","5195","N221PS","RDU","07:44","07:55"
"OH","12/06/2018","5216","N720PS","DCA","14:33","14:09"
"OH","12/06/2018","5444","N508AE","DCA","16:35","16:23"
"OH","12/07/2018","5195","N220PS","RDU","07:44","07:28"
"OH","12/07/2018","5216","N514AE","DCA","14:33","14:08"
"OH","12/07/2018","5444","N518AE","DCA","16:35","15:59"
"OH","12/08/2018","5195","N237PS","RDU","07:44","07:35"
"OH","12/08/2018","5216","N514AE","DCA","14:33","13:59"
"OH","12/08/2018","5350","N514AE","RDU","10:11","09:52"
"OH","12/09/2018","5195","","RDU","07:44","00:00"
"OH","12/09/2018","5216","N702PS","DCA","14:33","14:01"
"OH","12/09/2018","5444","N546FF","DCA","16:35","16:14"
"OH","12/10/2018","5195","","RDU","07:44","00:00"
"OH","12/10/2018","5216","N514AE","DCA","14:33","14:22"
"OH","12/10/2018","5444","N520DC","DCA","16:35","16:00"
"OH","12/11/2018","5195","N259PS","RDU","07:44","07:44"
"OH","12/11/2018","5216","N514AE","DCA","14:33","14:03"
"OH","12/11/2018","5444","N511AE","DCA","16:35","16:12"
"OH","12/12/2018","5195","N256PS","RDU","07:44","08:13"
"OH","12/12/2018","5216","N514AE","DCA","14:33","14:11"
"OH","12/12/2018","5444","N508AE","DCA","16:35","15:49"
"OH","12/13/2018","5195","N253PS","RDU","07:44","08:03"
"OH","12/13/2018","5216","N514AE","DCA","14:33","14:05"
"OH","12/13/2018","5444","N508AE","DCA","16:35","15:57"
"OH","12/14/2018","5195","N259PS","RDU","07:44","07:51"
"OH","12/14/2018","5216","N509AE","DCA","14:33","14:59"
"OH","12/14/2018","5444","N716PS","DCA","16:35","16:29"
"OH","12/15/2018","5195","N253PS","RDU","07:44","07:40"
"OH","12/15/2018","5216","N509AE","DCA","14:33","14:07"
"OH","12/15/2018","5350","N509AE","RDU","10:11","09:57"
"OH","12/16/2018","5195","N247JS","RDU","07:44","08:07"
"OH","12/16/2018","5216","N509AE","DCA","14:33","16:05"
"OH","12/16/2018","5444","N716PS","DCA","16:35","16:37"
"OH","12/17/2018","5195","N260JS","RDU","07:44","07:26"
"OH","12/17/2018","5216","N510AE","DCA","14:33","14:00"
"OH","12/17/2018","5444","N709PS","DCA","16:35","16:06"
"OH","12/18/2018","5195","N250PS","RDU","07:44","07:30"
"OH","12/18/2018","5216","N537EA","DCA","14:33","14:48"
"OH","12/18/2018","5444","N702PS","DCA","16:35","16:02"
"OH","12/19/2018","5210","N259PS","PIT","14:59","14:48"
"OH","12/19/2018","5444","N702PS","DCA","16:34","16:00"
"OH","12/19/2018","5458","N530EA","DCA","14:32","14:33"
"OH","12/19/2018","5511","N259PS","RDU","07:44","07:51"
"OH","12/20/2018","5210","N253PS","PIT","14:59","14:54"
"OH","12/20/2018","5444","N537EA","DCA","16:34","16:27"
"OH","12/20/2018","5458","N510AE","DCA","14:32","14:01"
"OH","12/20/2018","5511","N253PS","RDU","07:44","07:30"
"OH","12/21/2018","5210","N253PS","PIT","14:59","16:50"
"OH","12/21/2018","5444","N546FF","DCA","16:34","17:03"
"OH","12/21/2018","5458","N524EA","DCA","14:32","14:49"
"OH","12/21/2018","5511","N253PS","RDU","07:44","09:37"
"OH","12/22/2018","5210","N253PS","PIT","14:59","14:30"
"OH","12/22/2018","5350","N524EA","RDU","10:11","10:08"
"OH","12/22/2018","5458","N524EA","DCA","14:32","13:54"
"OH","12/22/2018","5511","N253PS","RDU","07:44","07:30"
"OH","12/23/2018","5210","N230PS","PIT","14:59","14:20"
"OH","12/23/2018","5444","N524EA","DCA","16:34","15:58"
"OH","12/23/2018","5458","N719PS","DCA","14:44","14:11"
"OH","12/23/2018","5511","N230PS","RDU","07:44","07:46"
"OH","12/24/2018","5152","N258PS","RDU","10:30","10:06"
"OH","12/24/2018","5210","N249PS","PIT","14:59","14:33"
"OH","12/24/2018","5458","N502AE","DCA","14:32","13:49"
"OH","12/24/2018","5511","N249PS","RDU","07:44","07:25"
"OH","12/25/2018","5152","N249PS","RDU","10:30","10:45"
"OH","12/25/2018","5210","N245PS","PIT","14:59","14:30"
"OH","12/25/2018","5458","N509AE","DCA","14:32","13:55"
"OH","12/25/2018","5511","N245PS","RDU","07:44","08:08"
"OH","12/26/2018","5210","N242JS","PIT","14:59","14:34"
"OH","12/26/2018","5444","N585NN","DCA","16:34","16:10"
"OH","12/26/2018","5458","N520DC","DCA","14:32","14:25"
"OH","12/26/2018","5511","N242JS","RDU","07:44","08:07"
"OH","12/27/2018","5210","N242JS","PIT","14:59","14:43"
"OH","12/27/2018","5444","N725PS","DCA","16:34","16:02"
"OH","12/27/2018","5458","N515AE","DCA","14:32","14:07"
"OH","12/27/2018","5511","N242JS","RDU","07:44","08:19"
"OH","12/28/2018","5210","N221PS","PIT","14:59","19:16"
"OH","12/28/2018","5444","N516AE","DCA","16:34","16:16"
"OH","12/28/2018","5458","N520DC","DCA","14:32","15:46"
"OH","12/28/2018","5511","N221PS","RDU","07:44","07:58"
"OH","12/29/2018","5210","N209PS","PIT","14:59","14:39"
"OH","12/29/2018","5350","N520DC","RDU","10:11","09:52"
"OH","12/29/2018","5458","N520DC","DCA","14:32","13:53"
"OH","12/29/2018","5511","N209PS","RDU","07:44","07:34"
"OH","12/30/2018","5210","N247JS","PIT","14:59","14:46"
"OH","12/30/2018","5444","N719PS","DCA","16:34","16:21"
"OH","12/30/2018","5458","N502AE","DCA","14:44","14:12"
"OH","12/30/2018","5511","N247JS","RDU","07:44","07:48"
"OH","12/31/2018","5210","N260JS","PIT","14:59","14:29"
"OH","12/31/2018","5511","N260JS","RDU","07:44","07:36"

 SOURCE: Bureau of Transportation Statistics
